ECG Signal,Q-Point,R-Peak,S-Point,P-Wave Start,P-Wave Peak,P-Wave End,T-Wave Start,T-Wave Peak,T-Wave End
-28.386,0,0,0,0,0,0,0,0,0
-28.579,0,0,0,0,0,0,0,0,0
-28.752,0,0,0,0,0,0,0,0,0
-28.905,0,0,0,0,0,0,0,0,0
-29.042,0,0,0,0,0,0,0,0,0
-29.165,0,0,0,0,0,0,0,0,0
-29.277,0,0,0,0,0,0,0,0,0
-29.38,0,0,0,0,0,0,0,0,0
-29.476,0,0,0,0,0,0,0,0,0
-29.568,0,0,0,0,0,0,0,0,0
-29.658,0,0,0,0,0,0,0,0,0
-29.747,0,0,0,0,0,0,0,0,0
-29.838,0,0,0,0,0,0,0,0,0
-29.932,0,0,0,0,0,0,0,0,0
-30.031,0,0,0,0,0,0,0,0,0
-30.137,0,0,0,0,0,0,0,0,0
-30.25,0,0,0,0,0,0,0,0,0
-30.371,0,0,0,0,0,0,0,0,0
-30.502,0,0,0,0,0,0,0,0,0
-30.642,0,0,0,0,0,0,0,0,0
-30.793,0,0,0,0,0,0,0,0,0
-30.955,0,0,0,0,0,0,0,0,0
-31.127,0,0,0,0,0,0,0,0,0
-31.312,0,0,0,0,0,0,0,0,0
-31.507,0,0,0,0,0,0,0,0,0
-31.714,0,0,0,0,0,0,0,0,0
-31.933,0,0,0,0,0,0,0,0,0
-32.163,0,0,0,0,0,0,0,0,0
-32.404,0,0,0,0,0,0,0,0,0
-32.656,0,0,0,0,0,0,0,0,0
-32.918,0,0,0,0,0,0,0,0,0
-33.19,0,0,0,0,0,0,0,0,0
-33.47,0,0,0,0,0,0,0,0,0
-33.759,0,0,0,0,0,0,0,0,0
-34.054,0,0,0,0,0,0,0,0,0
-34.356,0,0,0,0,0,0,0,0,0
-34.663,0,0,0,0,0,0,0,0,0
-34.974,0,0,0,0,0,0,0,0,0
-35.288,0,0,0,0,0,0,0,0,0
-35.604,0,0,0,0,0,0,0,0,0
-35.923,0,0,0,0,0,0,0,0,0
-36.241,0,0,0,0,0,0,0,0,0
-36.559,0,0,0,0,0,0,0,0,0
-36.876,0,0,0,0,0,0,0,0,0
-37.191,0,0,0,0,0,0,0,0,0
-37.503,0,0,0,0,0,0,0,0,0
-37.812,0,0,0,0,0,0,0,0,0
-38.116,0,0,0,0,0,0,0,0,0
-38.415,0,0,0,0,0,0,0,0,0
-38.71,0,0,0,0,0,0,0,0,0
-39.0,0,0,0,0,0,0,0,0,0
-39.284,0,0,0,0,0,0,0,0,0
-39.563,0,0,0,0,0,0,0,0,0
-39.837,0,0,0,0,0,0,0,0,0
-40.105,0,0,0,0,0,0,0,0,0
-40.367,0,0,0,0,0,0,0,0,0
-40.624,0,0,0,0,0,0,0,0,0
-40.874,0,0,0,0,0,0,0,0,0
-41.118,0,0,0,0,0,0,0,0,0
-41.357,0,0,0,0,0,0,0,0,0
-41.589,0,0,0,0,0,0,0,0,0
-41.814,0,0,0,0,0,0,0,0,0
-42.033,0,0,0,0,0,0,0,0,0
-42.246,0,0,0,0,0,0,0,0,0
-42.452,0,0,0,0,0,0,0,0,0
-42.651,0,0,0,0,0,0,0,0,0
-42.844,0,0,0,0,0,0,0,0,0
-43.029,0,0,0,0,0,0,0,0,0
-43.207,0,0,0,0,0,0,0,0,0
-43.379,0,0,0,0,0,0,0,0,0
-43.543,0,0,0,0,0,0,0,0,0
-43.699,0,0,0,0,0,0,0,0,0
-43.849,0,0,0,0,0,0,0,0,0
-43.992,0,0,0,0,0,0,0,0,0
-44.129,0,0,0,0,0,0,0,0,0
-44.26,0,0,0,0,0,0,0,0,0
-44.385,0,0,0,0,0,0,0,0,0
-44.505,0,0,0,0,0,0,0,0,0
-44.621,0,0,0,0,0,0,0,0,0
-44.733,0,0,0,0,0,0,0,0,0
-44.841,0,0,0,0,0,0,0,0,0
-44.946,0,0,0,0,0,0,0,0,0
-45.048,0,0,0,0,0,0,0,0,0
-45.148,0,0,0,0,0,0,0,0,0
-45.247,0,0,0,0,0,0,0,0,0
-45.344,0,0,0,0,0,0,0,0,0
-45.441,0,0,0,0,0,0,0,0,0
-45.538,0,0,0,0,0,0,0,0,0
-45.636,0,0,0,0,0,0,0,0,0
-45.736,0,0,0,0,0,0,0,0,0
-45.837,0,0,0,0,0,0,0,0,0
-45.941,0,0,0,0,0,0,0,0,0
-46.049,0,0,0,0,0,0,0,0,0
-46.16,0,0,0,0,0,0,0,0,0
-46.276,0,0,0,0,0,0,0,0,0
-46.398,0,0,0,0,0,0,0,0,0
-46.526,0,0,0,0,0,0,0,0,0
-46.662,0,0,0,0,0,0,0,0,0
-46.806,0,0,0,0,0,0,0,0,0
-46.959,0,0,0,0,0,0,0,0,0
-47.123,0,0,0,0,0,0,0,0,0
-47.297,0,0,0,0,0,0,0,0,0
-47.483,0,0,0,0,0,0,0,0,0
-47.681,0,0,0,0,0,0,0,0,0
-47.891,0,0,0,0,0,0,0,0,0
-48.114,0,0,0,0,0,0,0,0,0
-48.35,0,0,0,0,0,0,0,0,0
-48.599,0,0,0,0,0,0,0,0,0
-48.86,0,0,0,0,0,0,0,0,0
-49.134,0,0,0,0,0,0,0,0,0
-49.419,0,0,0,0,0,0,0,0,0
-49.716,0,0,0,0,0,0,0,0,0
-50.024,0,0,0,0,0,0,0,0,0
-50.342,0,0,0,0,0,0,0,0,0
-50.669,0,0,0,0,0,0,0,0,0
-51.005,0,0,0,0,0,0,0,0,0
-51.347,0,0,0,0,0,0,0,0,0
-51.697,0,0,0,0,0,0,0,0,0
-52.052,0,0,0,0,0,0,0,0,0
-52.411,0,0,0,0,0,0,0,0,0
-52.774,0,0,0,0,0,0,0,0,0
-53.14,0,0,0,0,0,0,0,0,0
-53.507,0,0,0,0,0,0,0,0,0
-53.875,0,0,0,0,0,0,0,0,0
-54.243,0,0,0,0,0,0,0,0,0
-54.61,0,0,0,0,0,0,0,0,0
-54.975,0,0,0,0,0,0,0,0,0
-55.336,0,0,0,0,0,0,0,0,0
-55.693,0,0,0,0,0,0,0,0,0
-56.045,0,0,0,0,0,0,0,0,0
-56.39,0,0,0,0,0,0,0,0,0
-56.728,0,0,0,0,0,0,0,0,0
-57.056,0,0,0,0,0,0,0,0,0
-57.374,0,0,0,0,0,0,0,0,0
-57.681,0,0,0,0,0,0,0,0,0
-57.976,0,0,0,0,0,0,0,0,0
-58.259,0,0,0,0,0,0,0,0,0
-58.528,0,0,0,0,0,0,0,0,0
-58.784,0,0,0,0,0,0,0,0,0
-59.025,0,0,0,0,0,0,0,0,0
-59.252,0,0,0,0,0,0,0,0,0
-59.464,0,0,0,0,0,0,0,0,0
-59.662,0,0,0,0,0,0,0,0,0
-59.846,0,0,0,0,0,0,0,0,0
-60.016,0,0,0,0,0,0,0,0,0
-60.173,0,0,0,0,0,0,0,0,0
-60.317,0,0,0,0,0,0,0,0,0
-60.45,0,0,0,0,0,0,0,0,0
-60.572,0,0,0,0,0,0,0,0,0
-60.683,0,0,0,0,0,0,0,0,0
-60.786,0,0,0,0,0,0,0,0,0
-60.879,0,0,0,0,0,0,0,0,0
-60.965,0,0,0,0,0,0,0,0,0
-61.044,0,0,0,0,0,0,0,0,0
-61.116,0,0,0,0,0,0,0,0,0
-61.183,0,0,0,0,0,0,0,0,0
-61.244,0,0,0,0,0,0,0,0,0
-61.302,0,0,0,0,0,0,0,0,0
-61.355,0,0,0,0,0,0,0,0,0
-61.406,0,0,0,0,0,0,0,0,0
-61.455,0,0,0,0,0,0,0,0,0
-61.503,0,0,0,0,0,0,0,0,0
-61.551,0,0,0,0,0,0,0,0,0
-61.6,0,0,0,0,0,0,0,0,0
-61.651,0,0,0,0,0,0,0,0,0
-61.705,0,0,0,0,0,0,0,0,0
-61.764,0,0,0,0,0,0,0,0,0
-61.827,0,0,0,0,0,0,0,0,0
-61.896,0,0,0,0,0,0,0,0,0
-61.972,0,0,0,0,0,0,0,0,0
-62.056,0,0,0,0,0,0,0,0,0
-62.149,0,0,0,0,0,0,0,0,0
-62.251,0,0,0,0,0,0,0,0,0
-62.363,0,0,0,0,0,0,0,0,0
-62.486,0,0,0,0,0,0,0,0,0
-62.618,0,0,0,0,0,0,0,0,0
-62.762,0,0,0,0,0,0,0,0,0
-62.916,0,0,0,0,0,0,0,0,0
-63.081,0,0,0,0,0,0,0,0,0
-63.255,0,0,0,0,0,0,0,0,0
-63.44,0,0,0,0,0,0,0,0,0
-63.634,0,0,0,0,0,0,0,0,0
-63.837,0,0,0,0,0,0,0,0,0
-64.05,0,0,0,0,0,0,0,0,0
-64.271,0,0,0,0,0,0,0,0,0
-64.501,0,0,0,0,0,0,0,0,0
-64.74,0,0,0,0,0,0,0,0,0
-64.987,0,0,0,0,0,0,0,0,0
-65.243,0,0,0,0,0,0,0,0,0
-65.506,0,0,0,0,0,0,0,0,0
-65.777,0,0,0,0,0,0,0,0,0
-66.056,0,0,0,0,0,0,0,0,0
-66.341,0,0,0,0,0,0,0,0,0
-66.632,0,0,0,0,0,0,0,0,0
-66.93,0,0,0,0,0,0,0,0,0
-67.232,0,0,0,0,0,0,0,0,0
-67.539,0,0,0,0,0,0,0,0,0
-67.851,0,0,0,0,0,0,0,0,0
-68.165,0,0,0,0,0,0,0,0,0
-68.481,0,0,0,0,0,0,0,0,0
-68.799,0,0,0,0,0,0,0,0,0
-69.117,0,0,0,0,0,0,0,0,0
-69.434,0,0,0,0,0,0,0,0,0
-69.748,0,0,0,0,0,0,0,0,0
-70.061,0,0,0,0,0,0,0,0,0
-70.369,0,0,0,0,0,0,0,0,0
-70.674,0,0,0,0,0,0,0,0,0
-70.974,0,0,0,0,0,0,0,0,0
-71.27,0,0,0,0,0,0,0,0,0
-71.562,0,0,0,0,0,0,0,0,0
-71.849,0,0,0,0,0,0,0,0,0
-72.133,0,0,0,0,0,0,0,0,0
-72.414,0,0,0,0,0,0,0,0,0
-72.691,0,0,0,0,0,0,0,0,0
-72.965,0,0,0,0,0,0,0,0,0
-73.236,0,0,0,0,0,0,0,0,0
-73.505,0,0,0,0,0,0,0,0,0
-73.772,0,0,0,0,0,0,0,0,0
-74.036,0,0,0,0,0,0,0,0,0
-74.299,0,0,0,0,0,0,0,0,0
-74.561,0,0,0,0,0,0,0,0,0
-74.822,0,0,0,0,0,0,0,0,0
-75.083,0,0,0,0,0,0,0,0,0
-75.345,0,0,0,0,0,0,0,0,0
-75.608,0,0,0,0,0,0,0,0,0
-75.873,0,0,0,0,0,0,0,0,0
-76.142,0,0,0,0,0,0,0,0,0
-76.414,0,0,0,0,0,0,0,0,0
-76.691,0,0,0,0,0,0,0,0,0
-76.974,0,0,0,0,0,0,0,0,0
-77.263,0,0,0,0,0,0,0,0,0
-77.561,0,0,0,0,0,0,0,0,0
-77.869,0,0,0,0,0,0,0,0,0
-78.189,0,0,0,0,0,0,0,0,0
-78.522,0,0,0,0,0,0,0,0,0
-78.87,0,0,0,0,0,0,0,0,0
-79.235,0,0,0,0,0,0,0,0,0
-79.619,0,0,0,0,0,0,0,0,0
-80.021,0,0,0,0,0,0,0,0,0
-80.442,0,0,0,0,0,0,0,0,0
-80.884,0,0,0,0,0,0,0,0,0
-81.344,0,0,0,0,0,0,0,0,0
-81.824,0,0,0,0,0,0,0,0,0
-82.322,0,0,0,0,0,0,0,0,0
-82.838,0,0,0,0,0,0,0,0,0
-83.371,0,0,0,0,0,0,0,0,0
-83.921,0,0,0,0,0,0,0,0,0
-84.488,0,0,0,0,0,0,0,0,0
-85.071,0,0,0,0,0,0,0,0,0
-85.671,0,0,0,0,0,0,0,0,0
-86.286,0,0,0,0,0,0,0,0,0
-86.915,0,0,0,0,0,0,0,0,0
-87.557,0,0,0,0,0,0,0,0,0
-88.209,0,0,0,0,0,0,0,0,0
-88.871,0,0,0,0,0,0,0,0,0
-89.538,0,0,0,0,0,0,0,0,0
-90.208,0,0,0,0,0,0,0,0,0
-90.875,0,0,0,0,0,0,0,0,0
-91.539,0,0,0,0,0,0,0,0,0
-92.194,0,0,0,0,0,0,0,0,0
-92.84,0,0,0,0,0,0,0,0,0
-93.474,0,0,0,0,0,0,0,0,0
-94.093,0,0,0,0,0,0,0,0,0
-94.695,0,0,0,0,0,0,0,0,0
-95.275,0,0,0,0,0,0,0,0,0
-95.83,0,0,0,0,0,0,0,0,0
-96.357,0,0,0,0,0,0,0,0,0
-96.851,0,0,0,0,0,0,0,0,0
-97.305,0,0,0,0,0,0,0,0,0
-97.713,0,0,0,0,0,0,0,0,0
-98.07,0,0,0,0,0,0,0,0,0
-98.373,0,0,0,0,0,0,0,0,0
-98.623,0,0,0,0,0,0,0,0,0
-98.821,0,0,0,0,0,0,0,0,0
-98.963,0,0,0,0,0,0,0,0,0
-99.046,0,0,0,0,0,0,0,0,0
-99.063,0,0,0,1,0,0,0,0,0
-99.007,0,0,0,0,0,0,0,0,0
-98.869,0,0,0,0,0,0,0,0,0
-98.634,0,0,0,0,0,0,0,0,0
-98.283,0,0,0,0,0,0,0,0,0
-97.793,0,0,0,0,0,0,0,0,0
-97.149,0,0,0,0,0,0,0,0,0
-96.339,0,0,0,0,0,0,0,0,0
-95.363,0,0,0,0,0,0,0,0,0
-94.222,0,0,0,0,0,0,0,0,0
-92.918,0,0,0,0,0,0,0,0,0
-91.453,0,0,0,0,0,0,0,0,0
-89.824,0,0,0,0,0,0,0,0,0
-88.032,0,0,0,0,0,0,0,0,0
-86.087,0,0,0,0,0,0,0,0,0
-83.996,0,0,0,0,0,0,0,0,0
-81.77,0,0,0,0,0,0,0,0,0
-79.423,0,0,0,0,0,0,0,0,0
-76.977,0,0,0,0,0,0,0,0,0
-74.464,0,0,0,0,0,0,0,0,0
-71.937,0,0,0,0,0,0,0,0,0
-69.451,0,0,0,0,0,0,0,0,0
-67.052,0,0,0,0,0,0,0,0,0
-64.769,0,0,0,0,0,0,0,0,0
-62.616,0,0,0,0,0,0,0,0,0
-60.594,0,0,0,0,0,0,0,0,0
-58.693,0,0,0,0,0,0,0,0,0
-56.89,0,0,0,0,0,0,0,0,0
-55.163,0,0,0,0,0,0,0,0,0
-53.484,0,0,0,0,0,0,0,0,0
-51.824,0,0,0,0,0,0,0,0,0
-50.155,0,0,0,0,0,0,0,0,0
-48.437,0,0,0,0,0,0,0,0,0
-46.612,0,0,0,0,0,0,0,0,0
-44.619,0,0,0,0,0,0,0,0,0
-42.398,0,0,0,0,0,0,0,0,0
-39.871,0,0,0,0,0,0,0,0,0
-36.968,0,0,0,0,0,0,0,0,0
-33.607,0,0,0,0,0,0,0,0,0
-29.672,0,0,0,0,0,0,0,0,0
-25.134,0,0,0,0,0,0,0,0,0
-20.06,0,0,0,0,0,0,0,0,0
-14.546,0,0,0,0,0,0,0,0,0
-8.747,0,0,0,0,0,0,0,0,0
-2.741,0,0,0,0,0,0,0,0,0
3.543,0,0,0,0,0,0,0,0,0
10.097,0,0,0,0,0,0,0,0,0
16.76,0,0,0,0,0,0,0,0,0
23.485,0,0,0,0,0,0,0,0,0
30.347,0,0,0,0,0,0,0,0,0
37.474,0,0,0,0,0,0,0,0,0
45.187,0,0,0,0,0,0,0,0,0
53.568,0,0,0,0,0,0,0,0,0
62.182,0,0,0,0,0,0,0,0,0
70.642,0,0,0,0,0,0,0,0,0
78.717,0,0,0,0,0,0,0,0,0
86.047,0,0,0,0,0,0,0,0,0
92.262,0,0,0,0,0,0,0,0,0
96.937,0,0,0,0,0,0,0,0,0
99.27,0,0,0,0,1,0,0,0,0
98.727,0,0,0,0,0,0,0,0,0
95.597,0,0,0,0,0,0,0,0,0
90.323,0,0,0,0,0,0,0,0,0
83.407,0,0,0,0,0,0,0,0,0
75.577,0,0,0,0,0,0,0,0,0
67.385,0,0,0,0,0,0,0,0,0
59.373,0,0,0,0,0,0,0,0,0
52.543,0,0,0,0,0,0,0,0,0
47.766,0,0,0,0,0,0,0,0,0
45.175,0,0,0,0,0,0,0,0,0
44.641,0,0,0,0,0,1,0,0,0
45.742,0,0,0,0,0,0,0,0,0
47.759,0,0,0,0,0,0,0,0,0
50.283,0,0,0,0,0,0,0,0,0
53.025,0,0,0,0,0,0,0,0,0
55.383,0,0,0,0,0,0,0,0,0
56.79,0,0,0,0,0,0,0,0,0
57.059,0,0,0,0,0,0,0,0,0
56.187,0,0,0,0,0,0,0,0,0
54.477,0,0,0,0,0,0,0,0,0
52.484,0,0,0,0,0,0,0,0,0
50.483,0,0,0,0,0,0,0,0,0
48.591,0,0,0,0,0,0,0,0,0
47.009,0,0,0,0,0,0,0,0,0
45.885,0,0,0,0,0,0,0,0,0
45.269,0,0,0,0,0,0,0,0,0
45.156,0,0,0,0,0,0,0,0,0
45.369,0,0,0,0,0,0,0,0,0
45.607,0,0,0,0,0,0,0,0,0
45.713,0,0,0,0,0,0,0,0,0
45.603,0,0,0,0,0,0,0,0,0
45.205,0,0,0,0,0,0,0,0,0
44.494,0,0,0,0,0,0,0,0,0
43.429,0,0,0,0,0,0,0,0,0
41.951,0,0,0,0,0,0,0,0,0
40.058,0,0,0,0,0,0,0,0,0
37.739,0,0,0,0,0,0,0,0,0
34.918,0,0,0,0,0,0,0,0,0
31.584,0,0,0,0,0,0,0,0,0
27.791,0,0,0,0,0,0,0,0,0
23.645,0,0,0,0,0,0,0,0,0
19.418,0,0,0,0,0,0,0,0,0
15.426,0,0,0,0,0,0,0,0,0
11.942,0,0,0,0,0,0,0,0,0
9.347,0,0,0,0,0,0,0,0,0
8.117,0,0,0,0,0,0,0,0,0
8.484,0,0,0,0,0,0,0,0,0
10.492,0,0,0,0,0,0,0,0,0
14.041,0,0,0,0,0,0,0,0,0
18.497,0,0,0,0,0,0,0,0,0
23.044,0,0,0,0,0,0,0,0,0
27.043,0,0,0,0,0,0,0,0,0
29.652,0,0,0,0,0,0,0,0,0
30.64,0,0,0,0,0,0,0,0,0
30.904,0,0,0,0,0,0,0,0,0
31.252,0,0,0,0,0,0,0,0,0
32.016,0,0,0,0,0,0,0,0,0
32.21,0,0,0,0,0,0,0,0,0
30.044,0,0,0,0,0,0,0,0,0
25.903,0,0,0,0,0,0,0,0,0
23.756,1,0,0,0,0,0,0,0,0
31.896,0,0,0,0,0,0,0,0,0
58.131,0,0,0,0,0,0,0,0,0
104.301,0,0,0,0,0,0,0,0,0
166.674,0,0,0,0,0,0,0,0,0
235.768,0,0,0,0,0,0,0,0,0
303.53,0,0,0,0,0,0,0,0,0
369.388,0,0,0,0,0,0,0,0,0
434.603,0,0,0,0,0,0,0,0,0
499.495,0,0,0,0,0,0,0,0,0
559.198,0,0,0,0,0,0,0,0,0
600.425,0,0,0,0,0,0,0,0,0
611.24,0,1,0,0,0,0,0,0,0
587.989,0,0,0,0,0,0,0,0,0
534.728,0,0,0,0,0,0,0,0,0
463.089,0,0,0,0,0,0,0,0,0
384.004,0,0,0,0,0,0,0,0,0
301.479,0,0,0,0,0,0,0,0,0
217.4,0,0,0,0,0,0,0,0,0
133.718,0,0,0,0,0,0,0,0,0
55.937,0,0,0,0,0,0,0,0,0
-6.683,0,0,0,0,0,0,0,0,0
-48.288,0,0,0,0,0,0,0,0,0
-69.039,0,0,0,0,0,0,0,0,0
-75.334,0,0,0,0,0,0,0,0,0
-75.693,0,0,1,0,0,0,0,0,0
-75.311,0,0,0,0,0,0,0,0,0
-75.258,0,0,0,0,0,0,0,0,0
-73.329,0,0,0,0,0,0,0,0,0
-67.817,0,0,0,0,0,0,0,0,0
-59.309,0,0,0,0,0,0,0,0,0
-49.553,0,0,0,0,0,0,0,0,0
-40.634,0,0,0,0,0,0,0,0,0
-33.295,0,0,0,0,0,0,0,0,0
-27.051,0,0,0,0,0,0,0,0,0
-21.201,0,0,0,0,0,0,0,0,0
-15.135,0,0,0,0,0,0,0,0,0
-8.706,0,0,0,0,0,0,0,0,0
-1.984,0,0,0,0,0,0,0,0,0
4.896,0,0,0,0,0,0,0,0,0
11.585,0,0,0,0,0,0,0,0,0
17.616,0,0,0,0,0,0,0,0,0
22.556,0,0,0,0,0,0,0,0,0
26.072,0,0,0,0,0,0,0,0,0
28.173,0,0,0,0,0,0,0,0,0
29.216,0,0,0,0,0,0,0,0,0
29.505,0,0,0,0,0,0,0,0,0
29.345,0,0,0,0,0,0,0,0,0
29.036,0,0,0,0,0,0,0,0,0
28.763,0,0,0,0,0,0,0,0,0
28.67,0,0,0,0,0,0,0,0,0
28.841,0,0,0,0,0,0,0,0,0
29.129,0,0,0,0,0,0,0,0,0
29.2,0,0,0,0,0,0,0,0,0
28.818,0,0,0,0,0,0,0,0,0
27.825,0,0,0,0,0,0,0,0,0
26.167,0,0,0,0,0,0,0,0,0
23.955,0,0,0,0,0,0,0,0,0
21.321,0,0,0,0,0,0,0,0,0
18.391,0,0,0,0,0,0,0,0,0
15.382,0,0,0,0,0,0,0,0,0
12.548,0,0,0,0,0,0,0,0,0
10.075,0,0,0,0,0,0,0,0,0
8.106,0,0,0,0,0,0,0,0,0
6.71,0,0,0,0,0,0,0,0,0
5.863,0,0,0,0,0,0,0,0,0
5.539,0,0,0,0,0,0,1,0,0
5.711,0,0,0,0,0,0,0,0,0
6.328,0,0,0,0,0,0,0,0,0
7.338,0,0,0,0,0,0,0,0,0
8.686,0,0,0,0,0,0,0,0,0
10.311,0,0,0,0,0,0,0,0,0
12.162,0,0,0,0,0,0,0,0,0
14.187,0,0,0,0,0,0,0,0,0
16.327,0,0,0,0,0,0,0,0,0
18.522,0,0,0,0,0,0,0,0,0
20.71,0,0,0,0,0,0,0,0,0
22.836,0,0,0,0,0,0,0,0,0
24.86,0,0,0,0,0,0,0,0,0
26.747,0,0,0,0,0,0,0,0,0
28.476,0,0,0,0,0,0,0,0,0
30.04,0,0,0,0,0,0,0,0,0
31.435,0,0,0,0,0,0,0,0,0
32.664,0,0,0,0,0,0,0,0,0
33.735,0,0,0,0,0,0,0,0,0
34.653,0,0,0,0,0,0,0,0,0
35.427,0,0,0,0,0,0,0,0,0
36.072,0,0,0,0,0,0,0,0,0
36.599,0,0,0,0,0,0,0,0,0
37.027,0,0,0,0,0,0,0,0,0
37.374,0,0,0,0,0,0,0,0,0
37.661,0,0,0,0,0,0,0,0,0
37.913,0,0,0,0,0,0,0,0,0
38.151,0,0,0,0,0,0,0,0,0
38.392,0,0,0,0,0,0,0,0,0
38.649,0,0,0,0,0,0,0,0,0
38.934,0,0,0,0,0,0,0,0,0
39.254,0,0,0,0,0,0,0,0,0
39.615,0,0,0,0,0,0,0,0,0
40.024,0,0,0,0,0,0,0,0,0
40.482,0,0,0,0,0,0,0,0,0
40.994,0,0,0,0,0,0,0,0,0
41.564,0,0,0,0,0,0,0,0,0
42.2,0,0,0,0,0,0,0,0,0
42.908,0,0,0,0,0,0,0,0,0
43.696,0,0,0,0,0,0,0,0,0
44.569,0,0,0,0,0,0,0,0,0
45.535,0,0,0,0,0,0,0,0,0
46.598,0,0,0,0,0,0,0,0,0
47.764,0,0,0,0,0,0,0,0,0
49.042,0,0,0,0,0,0,0,0,0
50.436,0,0,0,0,0,0,0,0,0
51.954,0,0,0,0,0,0,0,0,0
53.601,0,0,0,0,0,0,0,0,0
55.383,0,0,0,0,0,0,0,0,0
57.307,0,0,0,0,0,0,0,0,0
59.38,0,0,0,0,0,0,0,0,0
61.609,0,0,0,0,0,0,0,0,0
63.998,0,0,0,0,0,0,0,0,0
66.552,0,0,0,0,0,0,0,0,0
69.271,0,0,0,0,0,0,0,0,0
72.158,0,0,0,0,0,0,0,0,0
75.216,0,0,0,0,0,0,0,0,0
78.446,0,0,0,0,0,0,0,0,0
81.85,0,0,0,0,0,0,0,0,0
85.426,0,0,0,0,0,0,0,0,0
89.175,0,0,0,0,0,0,0,0,0
93.098,0,0,0,0,0,0,0,0,0
97.196,0,0,0,0,0,0,0,0,0
101.469,0,0,0,0,0,0,0,0,0
105.92,0,0,0,0,0,0,0,0,0
110.547,0,0,0,0,0,0,0,0,0
115.349,0,0,0,0,0,0,0,0,0
120.326,0,0,0,0,0,0,0,0,0
125.474,0,0,0,0,0,0,0,0,0
130.794,0,0,0,0,0,0,0,0,0
136.287,0,0,0,0,0,0,0,0,0
141.951,0,0,0,0,0,0,0,0,0
147.784,0,0,0,0,0,0,0,0,0
153.766,0,0,0,0,0,0,0,0,0
159.87,0,0,0,0,0,0,0,0,0
166.076,0,0,0,0,0,0,0,0,0
172.361,0,0,0,0,0,0,0,0,0
178.706,0,0,0,0,0,0,0,0,0
185.107,0,0,0,0,0,0,0,0,0
191.521,0,0,0,0,0,0,0,0,0
197.899,0,0,0,0,0,0,0,0,0
204.271,0,0,0,0,0,0,0,0,0
210.65,0,0,0,0,0,0,0,0,0
217.051,0,0,0,0,0,0,0,0,0
223.513,0,0,0,0,0,0,0,0,0
229.95,0,0,0,0,0,0,0,0,0
236.246,0,0,0,0,0,0,0,0,0
242.421,0,0,0,0,0,0,0,0,0
248.49,0,0,0,0,0,0,0,0,0
254.34,0,0,0,0,0,0,0,0,0
259.924,0,0,0,0,0,0,0,0,0
265.125,0,0,0,0,0,0,0,0,0
269.781,0,0,0,0,0,0,0,0,0
274.083,0,0,0,0,0,0,0,0,0
278.244,0,0,0,0,0,0,0,0,0
282.257,0,0,0,0,0,0,0,0,0
286.161,0,0,0,0,0,0,0,0,0
290.074,0,0,0,0,0,0,0,0,0
294.026,0,0,0,0,0,0,0,0,0
298.228,0,0,0,0,0,0,0,0,0
302.926,0,0,0,0,0,0,0,0,0
307.873,0,0,0,0,0,0,0,0,0
312.815,0,0,0,0,0,0,0,0,0
317.687,0,0,0,0,0,0,0,0,0
322.333,0,0,0,0,0,0,0,0,0
326.639,0,0,0,0,0,0,0,0,0
330.547,0,0,0,0,0,0,0,0,0
333.765,0,0,0,0,0,0,0,0,0
335.988,0,0,0,0,0,0,0,0,0
337.303,0,0,0,0,0,0,0,0,0
337.786,0,0,0,0,0,0,0,1,0
337.439,0,0,0,0,0,0,0,0,0
336.349,0,0,0,0,0,0,0,0,0
334.477,0,0,0,0,0,0,0,0,0
331.76,0,0,0,0,0,0,0,0,0
328.281,0,0,0,0,0,0,0,0,0
324.119,0,0,0,0,0,0,0,0,0
319.192,0,0,0,0,0,0,0,0,0
313.435,0,0,0,0,0,0,0,0,0
306.793,0,0,0,0,0,0,0,0,0
299.188,0,0,0,0,0,0,0,0,0
290.652,0,0,0,0,0,0,0,0,0
281.252,0,0,0,0,0,0,0,0,0
271.037,0,0,0,0,0,0,0,0,0
260.088,0,0,0,0,0,0,0,0,0
248.507,0,0,0,0,0,0,0,0,0
236.398,0,0,0,0,0,0,0,0,0
223.86,0,0,0,0,0,0,0,0,0
210.983,0,0,0,0,0,0,0,0,0
197.84,0,0,0,0,0,0,0,0,0
184.505,0,0,0,0,0,0,0,0,0
171.055,0,0,0,0,0,0,0,0,0
157.565,0,0,0,0,0,0,0,0,0
144.129,0,0,0,0,0,0,0,0,0
130.847,0,0,0,0,0,0,0,0,0
117.836,0,0,0,0,0,0,0,0,0
105.232,0,0,0,0,0,0,0,0,0
93.141,0,0,0,0,0,0,0,0,0
81.643,0,0,0,0,0,0,0,0,0
70.785,0,0,0,0,0,0,0,0,0
60.585,0,0,0,0,0,0,0,0,0
51.052,0,0,0,0,0,0,0,0,0
42.186,0,0,0,0,0,0,0,0,0
33.985,0,0,0,0,0,0,0,0,0
26.442,0,0,0,0,0,0,0,0,0
19.544,0,0,0,0,0,0,0,0,0
13.267,0,0,0,0,0,0,0,0,0
7.593,0,0,0,0,0,0,0,0,0
2.499,0,0,0,0,0,0,0,0,0
-2.056,0,0,0,0,0,0,0,0,0
-6.128,0,0,0,0,0,0,0,0,0
-9.798,0,0,0,0,0,0,0,0,0
-13.176,0,0,0,0,0,0,0,0,0
-16.348,0,0,0,0,0,0,0,0,0
-19.379,0,0,0,0,0,0,0,0,0
